Land_ID,Farmer_ID,Land_Name,Area_Acres,Soil_Type,Irrigation_Type
1174,587,Farm-1174,5.53,Sandy,Drip
1175,588,Farm-1175,6.28,Loamy,Sprinkler
1176,588,Farm-1176,3.15,Clay,Canal
1177,589,Farm-1177,9.74,Black,Sprinkler
1178,589,Farm-1178,4.49,Loamy,Rain-fed
1179,590,Farm-1179,4.18,Black,Canal
1180,590,Farm-1180,8.04,Black,Borewell
1181,591,Farm-1181,2.65,Clay,Rain-fed
1182,591,Farm-1182,7.38,Clay,Drip
1183,592,Farm-1183,10.3,Black,Sprinkler
1184,592,Farm-1184,1.72,Loamy,Canal
1185,593,Farm-1185,2.76,Red,Canal
1186,593,Farm-1186,11.25,Black,Canal
1187,594,Farm-1187,11.01,Red,Borewell
1188,594,Farm-1188,4.47,Sandy,Rain-fed
1189,595,Farm-1189,11.9,Black,Rain-fed
1190,595,Farm-1190,7.2,Sandy,Sprinkler
1191,596,Farm-1191,4.79,Red,Rain-fed
1192,596,Farm-1192,10.92,Clay,Sprinkler
1193,597,Farm-1193,11.07,Loamy,Rain-fed
1194,597,Farm-1194,3.43,Clay,Borewell
1195,598,Farm-1195,7.56,Loamy,Canal
1196,598,Farm-1196,7.85,Loamy,Drip
1197,599,Farm-1197,8.11,Loamy,Rain-fed
1198,599,Farm-1198,3.54,Black,Sprinkler
1199,600,Farm-1199,11.52,Black,Rain-fed
1200,600,Farm-1200,11.24,Loamy,Rain-fed
1201,601,Farm-1201,7.88,Red,Canal
1202,601,Farm-1202,9.59,Sandy,Drip
1203,602,Farm-1203,9.41,Black,Borewell
1204,602,Farm-1204,6.36,Clay,Drip
1205,603,Farm-1205,8.6,Sandy,Rain-fed
1206,603,Farm-1206,9.81,Red,Sprinkler
1207,604,Farm-1207,6.46,Black,Borewell
1208,604,Farm-1208,9.1,Loamy,Rain-fed
1209,605,Farm-1209,10.57,Clay,Borewell
1210,605,Farm-1210,10.66,Clay,Canal
1211,606,Farm-1211,7.56,Red,Rain-fed
1212,606,Farm-1212,5.53,Clay,Borewell
1213,607,Farm-1213,4.53,Sandy,Borewell
1214,607,Farm-1214,1.97,Clay,Sprinkler
1215,608,Farm-1215,5.93,Clay,Borewell
1216,608,Farm-1216,8.38,Clay,Drip
1217,609,Farm-1217,9.93,Red,Drip
1218,609,Farm-1218,1.99,Clay,Borewell
1219,610,Farm-1219,7.62,Clay,Drip
1220,610,Farm-1220,7.85,Sandy,Canal
1221,611,Farm-1221,1.84,Loamy,Rain-fed
1222,611,Farm-1222,3.41,Clay,Canal
1223,612,Farm-1223,2.5,Loamy,Borewell
1224,612,Farm-1224,4.47,Black,Rain-fed
1225,613,Farm-1225,6.57,Sandy,Sprinkler
1226,613,Farm-1226,5.02,Clay,Canal
1227,614,Farm-1227,2.66,Red,Drip
1228,614,Farm-1228,11.99,Loamy,Canal
1229,615,Farm-1229,9.09,Black,Borewell
1230,615,Farm-1230,1.79,Clay,Drip
1231,616,Farm-1231,8.15,Red,Drip
1232,616,Farm-1232,7.6,Sandy,Canal
1233,617,Farm-1233,10.87,Red,Canal
1234,617,Farm-1234,6.63,Loamy,Rain-fed
1235,618,Farm-1235,1.56,Clay,Canal
1236,618,Farm-1236,3.81,Sandy,Drip
1237,619,Farm-1237,11.33,Loamy,Sprinkler
1238,619,Farm-1238,3.3,Loamy,Canal
1239,620,Farm-1239,5.77,Clay,Sprinkler
1240,620,Farm-1240,4.12,Loamy,Rain-fed
1241,621,Farm-1241,11.14,Sandy,Sprinkler
1242,621,Farm-1242,7.56,Black,Canal
1243,622,Farm-1243,8.56,Loamy,Borewell
1244,622,Farm-1244,1.59,Black,Rain-fed
1245,623,Farm-1245,2.3,Black,Borewell
1246,623,Farm-1246,4.1,Clay,Rain-fed
1247,624,Farm-1247,7.11,Clay,Rain-fed
1248,624,Farm-1248,8.21,Clay,Rain-fed
1249,625,Farm-1249,9.38,Loamy,Canal
1250,625,Farm-1250,5.38,Black,Borewell
1251,626,Farm-1251,10.24,Black,Rain-fed
1252,626,Farm-1252,5.57,Red,Canal
1253,627,Farm-1253,3.01,Red,Borewell
1254,627,Farm-1254,7.12,Black,Borewell
1255,628,Farm-1255,4.57,Clay,Sprinkler
1256,628,Farm-1256,8.56,Loamy,Sprinkler
1257,629,Farm-1257,2.38,Clay,Sprinkler
1258,629,Farm-1258,2.85,Clay,Sprinkler
1259,630,Farm-1259,10.9,Sandy,Sprinkler
1260,630,Farm-1260,5.49,Sandy,Borewell
1261,631,Farm-1261,6.01,Clay,Sprinkler
1262,631,Farm-1262,9.78,Red,Borewell
1263,632,Farm-1263,11.01,Black,Drip
1264,632,Farm-1264,9.24,Sandy,Canal
1265,633,Farm-1265,11.14,Clay,Rain-fed
1266,633,Farm-1266,2.29,Black,Drip
1267,634,Farm-1267,5.26,Red,Canal
1268,634,Farm-1268,5.91,Sandy,Canal
1269,635,Farm-1269,11.84,Sandy,Canal
1270,635,Farm-1270,7.21,Clay,Canal
1271,636,Farm-1271,8.89,Black,Drip
1272,636,Farm-1272,9.3,Red,Canal
1273,637,Farm-1273,2.82,Black,Rain-fed
1274,637,Farm-1274,8.53,Sandy,Rain-fed
1275,638,Farm-1275,8.66,Clay,Borewell
1276,638,Farm-1276,5.1,Loamy,Sprinkler
1277,639,Farm-1277,1.85,Red,Drip
1278,639,Farm-1278,7.04,Sandy,Canal
1279,640,Farm-1279,4.67,Clay,Drip
1280,640,Farm-1280,5.8,Clay,Drip
1281,641,Farm-1281,7.94,Loamy,Drip
1282,641,Farm-1282,9.39,Sandy,Borewell
1283,642,Farm-1283,5.3,Loamy,Borewell
1284,642,Farm-1284,6.24,Sandy,Drip
1285,643,Farm-1285,9.91,Red,Canal
1286,643,Farm-1286,7.48,Sandy,Borewell
1287,644,Farm-1287,10.92,Clay,Canal
1288,644,Farm-1288,7.81,Red,Sprinkler
1289,645,Farm-1289,5.43,Red,Canal
1290,645,Farm-1290,5.65,Red,Sprinkler
1291,646,Farm-1291,3.17,Black,Drip
1292,646,Farm-1292,1.84,Black,Sprinkler
1293,647,Farm-1293,6.73,Sandy,Borewell
1294,647,Farm-1294,3.14,Black,Borewell
1295,648,Farm-1295,9.73,Sandy,Drip
1296,648,Farm-1296,8.71,Red,Drip
1297,649,Farm-1297,5.31,Clay,Borewell
1298,649,Farm-1298,1.61,Black,Rain-fed
1299,650,Farm-1299,3.06,Sandy,Borewell
1300,650,Farm-1300,4.34,Clay,Sprinkler
1301,651,Farm-1301,1.8,Red,Sprinkler
1302,651,Farm-1302,9.61,Clay,Drip
1303,652,Farm-1303,11.11,Black,Drip
1304,652,Farm-1304,2.6,Sandy,Canal
1305,653,Farm-1305,5.05,Sandy,Rain-fed
1306,653,Farm-1306,2.34,Clay,Borewell
1307,654,Farm-1307,5.69,Red,Borewell
1308,654,Farm-1308,8.86,Red,Drip
1309,655,Farm-1309,9.39,Sandy,Drip
1310,655,Farm-1310,9.2,Clay,Drip
1311,656,Farm-1311,9.07,Loamy,Sprinkler
1312,656,Farm-1312,9.09,Black,Borewell
1313,657,Farm-1313,1.95,Black,Sprinkler
1314,657,Farm-1314,6.04,Sandy,Sprinkler
1315,658,Farm-1315,9.86,Red,Drip
1316,658,Farm-1316,10.89,Loamy,Rain-fed
1317,659,Farm-1317,6.73,Loamy,Drip
1318,659,Farm-1318,2.94,Clay,Canal
1319,660,Farm-1319,9.84,Sandy,Rain-fed
1320,660,Farm-1320,5.35,Sandy,Canal
1321,661,Farm-1321,6.21,Clay,Drip
1322,661,Farm-1322,7.09,Black,Drip
1323,662,Farm-1323,2.19,Loamy,Rain-fed
1324,662,Farm-1324,4.79,Red,Canal
1325,663,Farm-1325,11.61,Loamy,Rain-fed
1326,663,Farm-1326,4.88,Red,Rain-fed
1327,664,Farm-1327,4.06,Black,Borewell
1328,664,Farm-1328,6.92,Black,Canal
1329,665,Farm-1329,3.78,Sandy,Canal
1330,665,Farm-1330,7.52,Red,Rain-fed
1331,666,Farm-1331,7.79,Red,Rain-fed
1332,666,Farm-1332,2.09,Sandy,Canal
1333,667,Farm-1333,11.46,Black,Sprinkler
1334,667,Farm-1334,3.13,Clay,Rain-fed
1335,668,Farm-1335,1.88,Clay,Drip
1336,668,Farm-1336,5.71,Sandy,Canal
1337,669,Farm-1337,2.66,Sandy,Sprinkler
1338,669,Farm-1338,3.35,Black,Rain-fed
1339,670,Farm-1339,5.44,Red,Borewell
1340,670,Farm-1340,8.79,Black,Sprinkler
1341,671,Farm-1341,5.81,Loamy,Rain-fed
1342,671,Farm-1342,3.89,Sandy,Drip
1343,672,Farm-1343,1.61,Black,Borewell
1344,672,Farm-1344,1.52,Red,Rain-fed
1345,673,Farm-1345,7.16,Black,Canal
1346,673,Farm-1346,3.01,Loamy,Canal
1347,674,Farm-1347,3.92,Loamy,Canal
1348,674,Farm-1348,9.88,Sandy,Drip
1349,675,Farm-1349,5.5,Loamy,Sprinkler
1350,675,Farm-1350,9.85,Black,Drip
1351,676,Farm-1351,1.81,Sandy,Sprinkler
1352,676,Farm-1352,5.28,Black,Borewell
1353,677,Farm-1353,8.59,Sandy,Drip
1354,677,Farm-1354,11.05,Loamy,Rain-fed
1355,678,Farm-1355,4.78,Red,Borewell
1356,678,Farm-1356,9.66,Clay,Sprinkler
1357,679,Farm-1357,6.23,Clay,Sprinkler
1358,679,Farm-1358,6.41,Red,Sprinkler
1359,680,Farm-1359,6.78,Red,Rain-fed
1360,680,Farm-1360,11.04,Red,Canal
1361,681,Farm-1361,4.77,Loamy,Sprinkler
1362,681,Farm-1362,8.37,Red,Rain-fed
1363,682,Farm-1363,5.88,Clay,Drip
1364,682,Farm-1364,1.26,Red,Rain-fed
1365,683,Farm-1365,4.41,Sandy,Borewell
1366,683,Farm-1366,11.81,Clay,Sprinkler
1367,684,Farm-1367,5.41,Sandy,Rain-fed
1368,684,Farm-1368,1.59,Loamy,Drip
1369,685,Farm-1369,2.15,Black,Borewell
1370,685,Farm-1370,5.2,Red,Sprinkler
1371,686,Farm-1371,5.84,Red,Canal
1372,686,Farm-1372,1.14,Red,Canal
1373,687,Farm-1373,11.34,Clay,Sprinkler
1374,687,Farm-1374,1.04,Red,Sprinkler
1375,688,Farm-1375,2.11,Sandy,Canal
1376,688,Farm-1376,7.87,Black,Borewell
1377,689,Farm-1377,4.91,Red,Rain-fed
1378,689,Farm-1378,10.76,Clay,Rain-fed
1379,690,Farm-1379,3.94,Loamy,Sprinkler
1380,690,Farm-1380,3.41,Black,Rain-fed
1381,691,Farm-1381,9.28,Clay,Canal
1382,691,Farm-1382,10.1,Loamy,Canal
1383,692,Farm-1383,3.32,Black,Sprinkler
1384,692,Farm-1384,1.46,Black,Sprinkler
1385,693,Farm-1385,8.46,Red,Rain-fed
1386,693,Farm-1386,5.04,Loamy,Borewell
1387,694,Farm-1387,8.62,Red,Sprinkler
1388,694,Farm-1388,2.86,Sandy,Sprinkler
1389,695,Farm-1389,6.75,Black,Drip
1390,695,Farm-1390,5.72,Red,Sprinkler
1391,696,Farm-1391,11.94,Black,Borewell
1392,696,Farm-1392,11.48,Sandy,Rain-fed
1393,697,Farm-1393,4.75,Sandy,Canal
1394,697,Farm-1394,11.24,Loamy,Drip
1395,698,Farm-1395,7.23,Sandy,Drip
1396,698,Farm-1396,2.54,Clay,Sprinkler
1397,699,Farm-1397,5.78,Loamy,Borewell
1398,699,Farm-1398,8.79,Black,Borewell
1399,700,Farm-1399,9.5,Clay,Canal
1400,700,Farm-1400,5.23,Clay,Rain-fed
1401,701,Farm-1401,8.38,Red,Borewell
1402,701,Farm-1402,6.51,Clay,Sprinkler
1403,702,Farm-1403,10.78,Black,Borewell
1404,702,Farm-1404,7.95,Red,Drip
1405,703,Farm-1405,1.23,Red,Sprinkler
1406,703,Farm-1406,5.76,Sandy,Sprinkler
1407,704,Farm-1407,4.26,Red,Rain-fed
1408,704,Farm-1408,1.02,Loamy,Canal
1409,705,Farm-1409,5.9,Red,Rain-fed
1410,705,Farm-1410,7.92,Black,Canal
1411,706,Farm-1411,11.21,Clay,Rain-fed
1412,706,Farm-1412,10.85,Clay,Rain-fed
1413,707,Farm-1413,4.54,Red,Canal
1414,707,Farm-1414,7.31,Loamy,Sprinkler
1415,708,Farm-1415,8.03,Red,Canal
1416,708,Farm-1416,11.97,Clay,Rain-fed
1417,709,Farm-1417,4.19,Loamy,Canal
1418,709,Farm-1418,8.43,Black,Sprinkler
1419,710,Farm-1419,11.97,Red,Drip
1420,710,Farm-1420,9.76,Clay,Borewell
1421,711,Farm-1421,1.59,Red,Borewell
1422,711,Farm-1422,6.68,Clay,Canal
1423,712,Farm-1423,6.87,Black,Sprinkler
1424,712,Farm-1424,6.45,Red,Borewell
1425,713,Farm-1425,3.06,Clay,Rain-fed
1426,713,Farm-1426,8.19,Clay,Drip
1427,714,Farm-1427,5.46,Red,Drip
1428,714,Farm-1428,10.19,Red,Borewell
1429,715,Farm-1429,5.71,Loamy,Canal
1430,715,Farm-1430,10.34,Loamy,Drip
1431,716,Farm-1431,10.69,Clay,Borewell
1432,716,Farm-1432,4.19,Clay,Borewell
1433,717,Farm-1433,11.71,Black,Drip
1434,717,Farm-1434,10.46,Sandy,Rain-fed
1435,718,Farm-1435,2.84,Clay,Drip
1436,718,Farm-1436,5.5,Red,Canal
1437,719,Farm-1437,6.14,Loamy,Sprinkler
1438,719,Farm-1438,4.65,Loamy,Drip
1439,720,Farm-1439,3.92,Sandy,Rain-fed
1440,720,Farm-1440,3.65,Red,Canal
1441,721,Farm-1441,3.2,Clay,Drip
1442,721,Farm-1442,3.43,Clay,Borewell
1443,722,Farm-1443,7.94,Loamy,Sprinkler
1444,722,Farm-1444,7.02,Clay,Rain-fed
1445,723,Farm-1445,8.21,Sandy,Drip
1446,723,Farm-1446,4.2,Clay,Rain-fed
1447,724,Farm-1447,8.74,Sandy,Canal
1448,724,Farm-1448,6.01,Red,Canal
1449,725,Farm-1449,2.54,Black,Borewell
1450,725,Farm-1450,5.8,Loamy,Rain-fed
1451,726,Farm-1451,2.91,Red,Sprinkler
1452,726,Farm-1452,3.75,Loamy,Drip
1453,727,Farm-1453,4.12,Loamy,Sprinkler
1454,727,Farm-1454,8.97,Black,Borewell
1455,728,Farm-1455,5.5,Red,Drip
1456,728,Farm-1456,4.54,Black,Sprinkler
1457,729,Farm-1457,2.75,Clay,Rain-fed
1458,729,Farm-1458,6.76,Sandy,Borewell
1459,730,Farm-1459,11.86,Black,Borewell
1460,730,Farm-1460,5.42,Clay,Rain-fed
1461,731,Farm-1461,5.53,Black,Sprinkler
1462,731,Farm-1462,11.18,Sandy,Rain-fed
1463,732,Farm-1463,10.86,Clay,Borewell
1464,732,Farm-1464,5.75,Loamy,Drip
1465,733,Farm-1465,9.93,Red,Borewell
1466,733,Farm-1466,5.88,Loamy,Sprinkler
1467,734,Farm-1467,11.6,Clay,Sprinkler
1468,734,Farm-1468,6.74,Clay,Sprinkler
1469,735,Farm-1469,2.47,Black,Rain-fed
1470,735,Farm-1470,4.67,Sandy,Rain-fed
1471,736,Farm-1471,8.99,Sandy,Borewell
1472,736,Farm-1472,8.67,Red,Drip
1473,737,Farm-1473,2.63,Black,Rain-fed
1474,737,Farm-1474,4.58,Clay,Rain-fed
1475,738,Farm-1475,9.46,Sandy,Rain-fed
1476,738,Farm-1476,3.19,Clay,Canal
1477,739,Farm-1477,7.1,Sandy,Borewell
1478,739,Farm-1478,1.45,Red,Borewell
1479,740,Farm-1479,5.72,Black,Drip
1480,740,Farm-1480,5.49,Black,Borewell
1481,741,Farm-1481,5.77,Loamy,Rain-fed
1482,741,Farm-1482,7.9,Sandy,Canal
1483,742,Farm-1483,9.24,Sandy,Sprinkler
1484,742,Farm-1484,9.16,Red,Borewell
1485,743,Farm-1485,3.54,Red,Borewell
1486,743,Farm-1486,8.22,Sandy,Canal
1487,744,Farm-1487,8.98,Loamy,Drip
1488,744,Farm-1488,3.8,Black,Sprinkler
1489,745,Farm-1489,7.55,Clay,Canal
1490,745,Farm-1490,10.24,Sandy,Borewell
1491,746,Farm-1491,3.69,Black,Borewell
1492,746,Farm-1492,3.02,Sandy,Drip
1493,747,Farm-1493,5.52,Loamy,Drip
1494,747,Farm-1494,10.24,Black,Rain-fed
1495,748,Farm-1495,1.97,Black,Sprinkler
1496,748,Farm-1496,8.57,Loamy,Drip
1497,749,Farm-1497,5.7,Loamy,Sprinkler
1498,749,Farm-1498,3.6,Loamy,Drip
1499,750,Farm-1499,1.15,Sandy,Borewell
1500,750,Farm-1500,2.74,Sandy,Rain-fed
1501,751,Farm-1501,3.36,Loamy,Borewell
1502,751,Farm-1502,10.49,Clay,Borewell
1503,752,Farm-1503,8.48,Loamy,Sprinkler
1504,752,Farm-1504,5.78,Loamy,Borewell
1505,753,Farm-1505,4.79,Loamy,Borewell
1506,753,Farm-1506,3.68,Red,Rain-fed
1507,754,Farm-1507,2.59,Loamy,Canal
1508,754,Farm-1508,9.05,Clay,Rain-fed
1509,755,Farm-1509,7.73,Red,Rain-fed
1510,755,Farm-1510,3.85,Red,Rain-fed
1511,756,Farm-1511,3.34,Clay,Canal
1512,756,Farm-1512,10.51,Black,Sprinkler
1513,757,Farm-1513,11.61,Red,Sprinkler
1514,757,Farm-1514,5.39,Loamy,Drip
1515,758,Farm-1515,1.78,Black,Rain-fed
1516,758,Farm-1516,11.06,Loamy,Drip
1517,759,Farm-1517,1.58,Loamy,Rain-fed
1518,759,Farm-1518,8.16,Sandy,Borewell
1519,760,Farm-1519,5.06,Clay,Drip
1520,760,Farm-1520,6.9,Red,Rain-fed
1521,761,Farm-1521,1.6,Loamy,Drip
1522,761,Farm-1522,8.24,Loamy,Borewell
1523,762,Farm-1523,5.81,Red,Canal
1524,762,Farm-1524,3.26,Loamy,Sprinkler
1525,763,Farm-1525,8.66,Black,Canal
1526,763,Farm-1526,7.19,Black,Sprinkler
1527,764,Farm-1527,5.53,Clay,Rain-fed
1528,764,Farm-1528,5.76,Loamy,Canal
1529,765,Farm-1529,10.61,Loamy,Sprinkler
1530,765,Farm-1530,3.52,Loamy,Borewell
1531,766,Farm-1531,6.14,Loamy,Canal
1532,766,Farm-1532,3.05,Sandy,Rain-fed
1533,767,Farm-1533,5.64,Red,Sprinkler
1534,767,Farm-1534,2.03,Black,Drip
1535,768,Farm-1535,4.14,Clay,Drip
1536,768,Farm-1536,10.52,Loamy,Sprinkler
1537,769,Farm-1537,3.94,Sandy,Canal
1538,769,Farm-1538,6.67,Sandy,Canal
1539,770,Farm-1539,3.33,Black,Sprinkler
1540,770,Farm-1540,2.9,Red,Sprinkler
1541,771,Farm-1541,5.62,Loamy,Rain-fed
1542,771,Farm-1542,7.28,Black,Canal
1543,772,Farm-1543,1.92,Sandy,Rain-fed
1544,772,Farm-1544,3.99,Loamy,Rain-fed
1545,773,Farm-1545,11.08,Black,Borewell
1546,773,Farm-1546,7.44,Loamy,Rain-fed
1547,774,Farm-1547,11.5,Clay,Sprinkler
1548,774,Farm-1548,8.49,Clay,Borewell
1549,775,Farm-1549,8.88,Clay,Rain-fed
1550,775,Farm-1550,5.56,Loamy,Borewell
1551,776,Farm-1551,6.45,Black,Sprinkler
1552,776,Farm-1552,7.69,Red,Canal
1553,777,Farm-1553,2.29,Sandy,Borewell
1554,777,Farm-1554,7.5,Black,Borewell
1555,778,Farm-1555,4.35,Loamy,Borewell
1556,778,Farm-1556,6.29,Red,Borewell
1557,779,Farm-1557,6.7,Black,Sprinkler
1558,779,Farm-1558,8.6,Sandy,Rain-fed
1559,780,Farm-1559,7.79,Red,Drip
1560,780,Farm-1560,6.55,Red,Borewell
1561,781,Farm-1561,3.1,Loamy,Borewell
1562,781,Farm-1562,4.6,Black,Borewell
1563,782,Farm-1563,6.94,Loamy,Rain-fed
1564,782,Farm-1564,1.62,Loamy,Drip
1565,783,Farm-1565,7.54,Red,Borewell
1566,783,Farm-1566,2.97,Loamy,Canal
1567,784,Farm-1567,4.79,Black,Rain-fed
1568,784,Farm-1568,7.49,Black,Sprinkler
1569,785,Farm-1569,7.37,Sandy,Borewell
1570,785,Farm-1570,4.95,Red,Sprinkler
1571,786,Farm-1571,6.17,Clay,Drip
1572,786,Farm-1572,5.87,Clay,Sprinkler
1573,787,Farm-1573,8.02,Clay,Borewell
1574,787,Farm-1574,6.82,Sandy,Canal
1575,788,Farm-1575,8.21,Clay,Canal
1576,788,Farm-1576,1.5,Black,Borewell
1577,789,Farm-1577,1.96,Loamy,Rain-fed
1578,789,Farm-1578,6.22,Clay,Sprinkler
1579,790,Farm-1579,10.39,Red,Canal
1580,790,Farm-1580,10.94,Clay,Canal
1581,791,Farm-1581,11.02,Red,Borewell
1582,791,Farm-1582,11.05,Black,Drip
1583,792,Farm-1583,11.51,Clay,Sprinkler
1584,792,Farm-1584,2.46,Sandy,Drip
1585,793,Farm-1585,11.89,Red,Borewell
1586,793,Farm-1586,4.77,Red,Sprinkler
1587,794,Farm-1587,5.93,Loamy,Sprinkler
1588,794,Farm-1588,4.02,Black,Sprinkler
1589,795,Farm-1589,2.93,Clay,Borewell
1590,795,Farm-1590,5.77,Black,Canal
1591,796,Farm-1591,6.93,Sandy,Rain-fed
1592,796,Farm-1592,11.54,Clay,Sprinkler
1593,797,Farm-1593,7.4,Red,Borewell
1594,797,Farm-1594,5.05,Black,Sprinkler
1595,798,Farm-1595,4.15,Clay,Sprinkler
1596,798,Farm-1596,3.01,Black,Drip
1597,799,Farm-1597,11.5,Red,Sprinkler
1598,799,Farm-1598,11.25,Black,Borewell
1599,800,Farm-1599,1.03,Clay,Borewell
1600,800,Farm-1600,7.07,Clay,Drip
1601,801,Farm-1601,7.13,Clay,Drip
1602,802,Farm-1602,6.16,Sandy,Canal
1603,803,Farm-1603,6.94,Loamy,Rain-fed
1604,804,Farm-1604,10.22,Loamy,Canal
1605,805,Farm-1605,11.25,Red,Sprinkler
1606,806,Farm-1606,1.91,Loamy,Rain-fed
1607,807,Farm-1607,9.33,Clay,Drip
1608,808,Farm-1608,8.51,Black,Rain-fed
1609,809,Farm-1609,11.17,Loamy,Sprinkler
1610,810,Farm-1610,4.66,Red,Canal
1611,811,Farm-1611,9.5,Loamy,Borewell
1612,812,Farm-1612,11.25,Black,Sprinkler
1613,813,Farm-1613,6.87,Red,Drip
1614,814,Farm-1614,11.7,Sandy,Rain-fed
1615,815,Farm-1615,4.72,Black,Sprinkler
1616,816,Farm-1616,8.48,Loamy,Rain-fed
1617,817,Farm-1617,1.77,Red,Sprinkler
1618,818,Farm-1618,5.08,Sandy,Canal
1619,819,Farm-1619,1.79,Clay,Drip
1620,820,Farm-1620,4.62,Black,Sprinkler
1621,821,Farm-1621,1.7,Sandy,Rain-fed
1622,822,Farm-1622,9.51,Red,Borewell
1623,823,Farm-1623,11.79,Sandy,Rain-fed
1624,824,Farm-1624,1.13,Red,Borewell
1625,825,Farm-1625,8.17,Sandy,Sprinkler
1626,826,Farm-1626,2.05,Loamy,Drip
1627,827,Farm-1627,1.98,Black,Canal
1628,828,Farm-1628,1.45,Red,Canal
1629,829,Farm-1629,7.3,Clay,Drip
1630,830,Farm-1630,9.31,Red,Sprinkler
1631,831,Farm-1631,7.86,Red,Sprinkler
1632,832,Farm-1632,8.48,Clay,Borewell
1633,833,Farm-1633,9.53,Loamy,Rain-fed
1634,834,Farm-1634,5.08,Loamy,Sprinkler
1635,835,Farm-1635,1.37,Red,Canal
1636,836,Farm-1636,9.3,Red,Canal
1637,837,Farm-1637,10.35,Black,Rain-fed
1638,838,Farm-1638,4.49,Loamy,Rain-fed
1639,839,Farm-1639,4.51,Clay,Drip
1640,840,Farm-1640,3.37,Clay,Borewell
1641,841,Farm-1641,3.96,Sandy,Drip
1642,842,Farm-1642,10.84,Clay,Drip
1643,843,Farm-1643,3.95,Sandy,Rain-fed
1644,844,Farm-1644,5.4,Clay,Drip
1645,845,Farm-1645,1.62,Loamy,Borewell
1646,846,Farm-1646,7.48,Sandy,Borewell
1647,847,Farm-1647,10,Clay,Sprinkler
1648,848,Farm-1648,4.16,Red,Borewell
1649,849,Farm-1649,7.71,Red,Rain-fed
1650,850,Farm-1650,3.4,Clay,Sprinkler
1651,851,Farm-1651,6.06,Sandy,Borewell
1652,852,Farm-1652,1.77,Red,Sprinkler
1653,853,Farm-1653,6.31,Red,Borewell
1654,854,Farm-1654,3.58,Black,Sprinkler
1655,855,Farm-1655,6.44,Loamy,Borewell
1656,856,Farm-1656,11.37,Black,Drip
1657,857,Farm-1657,8.1,Red,Drip
1658,858,Farm-1658,5.76,Black,Rain-fed
1659,859,Farm-1659,7.18,Clay,Canal
1660,860,Farm-1660,11.95,Loamy,Drip
1661,861,Farm-1661,1.63,Loamy,Rain-fed
1662,862,Farm-1662,1.42,Sandy,Rain-fed
1663,863,Farm-1663,1.24,Clay,Borewell
1664,864,Farm-1664,11.39,Loamy,Canal
1665,865,Farm-1665,9.86,Sandy,Sprinkler
1666,866,Farm-1666,8.77,Red,Sprinkler
1667,867,Farm-1667,4.72,Sandy,Borewell
1668,868,Farm-1668,5.32,Clay,Sprinkler
1669,869,Farm-1669,4.05,Red,Canal
1670,870,Farm-1670,5.4,Black,Rain-fed
1671,871,Farm-1671,2.83,Clay,Drip
1672,872,Farm-1672,5.28,Sandy,Drip
1673,873,Farm-1673,1.95,Black,Rain-fed
1674,874,Farm-1674,10.8,Black,Canal
1675,875,Farm-1675,1.47,Loamy,Borewell
1676,876,Farm-1676,5.13,Loamy,Canal
1677,877,Farm-1677,3.45,Sandy,Borewell
1678,878,Farm-1678,8.32,Clay,Drip
1679,879,Farm-1679,4.42,Sandy,Rain-fed
1680,880,Farm-1680,7.81,Black,Canal
1681,881,Farm-1681,2.75,Black,Sprinkler
1682,882,Farm-1682,3.79,Loamy,Canal
1683,883,Farm-1683,7.92,Loamy,Canal
1684,884,Farm-1684,11.43,Red,Borewell
1685,885,Farm-1685,3.19,Red,Sprinkler
1686,886,Farm-1686,11.42,Red,Borewell
1687,887,Farm-1687,10.99,Red,Borewell
1688,888,Farm-1688,8.26,Red,Canal
1689,889,Farm-1689,11.11,Black,Borewell
1690,890,Farm-1690,4.96,Loamy,Drip
1691,891,Farm-1691,3.82,Loamy,Canal
1692,892,Farm-1692,2.17,Black,Borewell
1693,893,Farm-1693,10.02,Sandy,Drip
1694,894,Farm-1694,9.21,Red,Rain-fed
1695,895,Farm-1695,6.72,Loamy,Sprinkler
1696,896,Farm-1696,3.66,Black,Drip
1697,897,Farm-1697,4.93,Black,Drip
1698,898,Farm-1698,2.8,Red,Borewell
1699,899,Farm-1699,9.6,Loamy,Borewell
1700,900,Farm-1700,3.15,Red,Canal
1701,901,Farm-1701,9.87,Loamy,Rain-fed
1702,902,Farm-1702,9.04,Clay,Borewell
1703,903,Farm-1703,3.68,Sandy,Rain-fed
1704,904,Farm-1704,4.04,Loamy,Borewell
1705,905,Farm-1705,11,Loamy,Canal
1706,906,Farm-1706,1.42,Red,Sprinkler
1707,907,Farm-1707,5.78,Loamy,Rain-fed
1708,908,Farm-1708,8.61,Loamy,Canal
1709,909,Farm-1709,3.22,Red,Borewell
1710,910,Farm-1710,9.11,Clay,Borewell
1711,911,Farm-1711,10.99,Black,Sprinkler
1712,912,Farm-1712,3.65,Red,Sprinkler
1713,913,Farm-1713,9.15,Black,Sprinkler
1714,914,Farm-1714,5.67,Loamy,Borewell
1715,915,Farm-1715,7.65,Black,Borewell
1716,916,Farm-1716,4.1,Red,Borewell
1717,917,Farm-1717,6.1,Sandy,Borewell
1718,918,Farm-1718,10.48,Loamy,Sprinkler
1719,919,Farm-1719,9.2,Sandy,Canal
1720,920,Farm-1720,11.62,Sandy,Borewell
1721,921,Farm-1721,5.39,Loamy,Canal
