Sales_ID,Production_ID,Market_ID,Sales_Date,Quantity_Sold_KG
6846,3423,64,2026-01-26,950.92
6847,3424,40,2026-05-13,1815.45
6848,3424,3,2026-03-13,1815.46
6849,3425,21,2026-05-04,851.46
6850,3425,33,2026-01-06,851.45
6851,3426,14,2026-06-10,751.17
6852,3426,25,2026-04-10,751.17
6853,3427,1,2026-02-26,815.38
6854,3427,56,2026-07-12,815.39
6855,3428,13,2026-02-27,746.88
6856,3428,31,2026-07-03,746.88
6857,3429,53,2026-04-28,582.39
6858,3429,29,2026-01-19,582.39
6859,3430,34,2026-04-07,1620.38
6860,3430,40,2026-03-02,1620.37
6861,3431,54,2026-07-18,618.31
6862,3431,53,2026-03-20,618.3
6863,3432,1,2026-02-08,1362.56
6864,3432,55,2026-04-28,1362.55
6865,3433,57,2026-07-23,776.14
6866,3433,46,2026-03-05,776.14
6867,3434,9,2026-01-01,734.96
6868,3434,29,2026-06-22,734.96
6869,3435,14,2026-07-16,507.36
6870,3435,23,2026-05-12,507.37
6871,3436,51,2026-06-22,739.28
6872,3436,22,2026-03-10,739.27
6873,3437,65,2026-03-17,629.82
6874,3437,10,2026-04-12,629.83
6875,3438,9,2026-02-23,1853.54
6876,3438,25,2026-02-27,1853.54
6877,3439,19,2026-06-20,571.81
6878,3439,39,2026-02-10,571.81
6879,3440,7,2026-03-01,1625.92
6880,3440,34,2026-02-10,1625.92
6881,3441,32,2026-04-15,1879.78
6882,3441,58,2026-06-10,1879.77
6883,3442,24,2026-04-18,1540.22
6884,3442,53,2026-07-11,1540.22
6885,3443,68,2026-05-01,769.33
6886,3443,34,2026-05-19,769.34
6887,3444,67,2026-04-21,694.54
6888,3444,23,2026-07-21,694.53
6889,3445,3,2026-01-22,1043.11
6890,3445,48,2026-02-14,1043.1
6891,3446,12,2026-06-04,1961.81
6892,3446,17,2026-04-28,1961.8
6893,3447,54,2026-05-24,734.92
6894,3447,4,2026-07-12,734.92
6895,3448,45,2026-04-05,1458.33
6896,3448,51,2026-05-17,1458.32
6897,3449,14,2026-06-05,797.3
6898,3449,49,2026-02-02,797.29
6899,3450,44,2026-05-10,1883.72
6900,3450,56,2026-03-08,1883.71
6901,3451,62,2026-05-18,1522.05
6902,3451,19,2026-01-25,1522.06
6903,3452,43,2026-07-25,1218.85
6904,3452,67,2026-04-11,1218.86
6905,3453,44,2026-06-25,495.98
6906,3453,26,2026-05-13,495.98
6907,3454,52,2026-01-27,1945.28
6908,3454,63,2026-02-13,1945.28
6909,3455,25,2026-05-22,1049.74
6910,3455,39,2026-07-23,1049.73
6911,3456,39,2026-02-19,578.27
6912,3456,26,2026-01-24,578.27
6913,3457,29,2026-04-09,1224.19
6914,3457,15,2026-01-02,1224.18
6915,3458,63,2026-03-08,1327.4
6916,3458,59,2026-07-20,1327.4
6917,3459,19,2026-06-10,536.23
6918,3459,32,2026-05-27,536.22
6919,3460,37,2026-03-08,1833.78
6920,3460,58,2026-05-24,1833.78
6921,3461,18,2026-06-03,1140.21
6922,3461,30,2026-07-14,1140.2
6923,3462,26,2026-06-07,1844.14
6924,3462,56,2026-02-14,1844.15
6925,3463,5,2026-01-21,1678.91
6926,3463,27,2026-03-16,1678.9
6927,3464,21,2026-03-11,1242.4
6928,3464,43,2026-07-05,1242.41
6929,3465,67,2026-03-13,1162.96
6930,3465,67,2026-06-25,1162.97
6931,3466,2,2026-05-07,1992.41
6932,3466,19,2026-05-07,1992.42
6933,3467,50,2026-04-08,1180.83
6934,3467,40,2026-02-15,1180.82
6935,3468,13,2026-06-22,1537.52
6936,3468,13,2026-03-27,1537.53
6937,3469,50,2026-07-22,1089.71
6938,3469,10,2026-04-06,1089.71
6939,3470,19,2026-04-17,695.74
6940,3470,54,2026-07-11,695.74
6941,3471,60,2026-01-03,1123.86
6942,3471,39,2026-02-14,1123.86
6943,3472,48,2026-03-15,1848.34
6944,3472,38,2026-04-27,1848.33
6945,3473,30,2026-01-03,745.61
6946,3473,66,2026-07-19,745.61
6947,3474,23,2026-02-14,1385.16
6948,3474,25,2026-05-22,1385.17
6949,3475,11,2026-01-04,1380.84
6950,3475,60,2026-06-08,1380.83
6951,3476,40,2026-03-24,780
6952,3476,21,2026-01-11,780.01
6953,3477,41,2026-03-24,415.93
6954,3477,53,2026-02-17,415.93
6955,3478,14,2026-03-09,1919.77
6956,3478,57,2026-04-22,1919.76
6957,3479,39,2026-04-19,1672.75
6958,3479,9,2026-05-24,1672.76
6959,3480,46,2026-06-26,1711.42
6960,3480,23,2026-05-25,1711.41
6961,3481,22,2026-07-09,1999.07
6962,3481,8,2026-01-16,1999.07
6963,3482,23,2026-03-17,1702.83
6964,3482,62,2026-06-01,1702.84
6965,3483,39,2026-04-26,1817.91
6966,3483,47,2026-01-16,1817.91
6967,3484,46,2026-01-25,696.98
6968,3484,17,2026-03-02,696.99
6969,3485,60,2026-01-09,901.55
6970,3485,48,2026-02-04,901.54
6971,3486,38,2026-06-12,1757.21
6972,3486,7,2026-07-13,1757.21
6973,3487,27,2026-07-03,1696.34
6974,3487,17,2026-06-02,1696.35
6975,3488,18,2026-01-03,913.68
6976,3488,65,2026-02-09,913.68
6977,3489,35,2026-02-06,976.92
6978,3489,30,2026-06-14,976.93
6979,3490,9,2026-04-27,564.73
6980,3490,35,2026-03-03,564.74
6981,3491,25,2026-03-13,1282.59
6982,3491,60,2026-01-11,1282.59
6983,3492,27,2026-05-04,1678.07
6984,3492,33,2026-03-11,1678.06
6985,3493,50,2026-02-12,410.38
6986,3493,26,2026-07-13,410.37
6987,3494,40,2026-04-18,1643.45
6988,3494,42,2026-01-12,1643.45
6989,3495,38,2026-03-17,924.2
6990,3495,29,2026-02-25,924.19
6991,3496,14,2026-01-04,1158.27
6992,3496,26,2026-01-18,1158.28
6993,3497,36,2026-03-16,1564.73
6994,3497,57,2026-03-22,1564.74
6995,3498,62,2026-06-28,578.81
6996,3498,62,2026-02-20,578.8
6997,3499,68,2026-05-26,1388.09
6998,3499,22,2026-01-20,1388.09
6999,3500,65,2026-03-20,1633.41
7000,3500,23,2026-07-07,1633.41
7001,3501,38,2026-06-04,893.26
7002,3501,63,2026-01-12,893.26
7003,3502,59,2026-01-14,883.93
7004,3502,5,2026-07-23,883.92
7005,3503,6,2026-01-22,1340.27
7006,3503,24,2026-06-27,1340.27
7007,3504,10,2026-07-19,1455.35
7008,3504,63,2026-03-06,1455.35
7009,3505,3,2026-01-28,489.68
7010,3505,49,2026-02-04,489.67
7011,3506,36,2026-05-01,1759.13
7012,3506,6,2026-07-24,1759.13
7013,3507,69,2026-02-07,1591.82
7014,3507,53,2026-07-25,1591.82
7015,3508,47,2026-01-18,908.09
7016,3508,42,2026-06-25,908.09
7017,3509,42,2026-04-26,1656.94
7018,3509,52,2026-02-10,1656.93
7019,3510,9,2026-03-06,537.02
7020,3510,67,2026-05-04,537.02
7021,3511,33,2026-02-19,419.28
7022,3511,18,2026-01-26,419.28
7023,3512,67,2026-01-14,1650.87
7024,3512,65,2026-05-10,1650.88
7025,3513,59,2026-07-27,932.92
7026,3513,69,2026-03-28,932.91
7027,3514,62,2026-05-15,1287.77
7028,3514,64,2026-06-09,1287.77
7029,3515,29,2026-03-01,870.62
7030,3515,14,2026-04-24,870.62
7031,3516,65,2026-07-25,868.58
7032,3516,26,2026-01-19,868.59
7033,3517,25,2026-06-19,861.71
7034,3517,57,2026-02-09,861.7
7035,3518,48,2026-04-24,541.26
7036,3518,63,2026-06-25,541.27
7037,3519,37,2026-01-03,1802.9
7038,3519,4,2026-07-18,1802.89
7039,3520,42,2026-02-08,780.4
7040,3520,57,2026-07-23,780.4
7041,3521,62,2026-04-17,1785.28
7042,3521,35,2026-06-07,1785.28
7043,3522,18,2026-05-26,1728.78
7044,3522,11,2026-01-22,1728.79
7045,3523,54,2026-07-23,436.71
7046,3523,54,2026-01-25,436.71
7047,3524,12,2026-07-27,1876.42
7048,3524,47,2026-03-12,1876.42
7049,3525,67,2026-05-17,1183.18
7050,3525,40,2026-01-01,1183.18
7051,3526,43,2026-05-25,1815.07
7052,3526,38,2026-03-12,1815.08
7053,3527,56,2026-01-15,1820.37
7054,3527,51,2026-05-02,1820.38
7055,3528,58,2026-07-17,1704.53
7056,3528,63,2026-01-23,1704.54
7057,3529,19,2026-05-20,968.04
7058,3529,26,2026-04-02,968.05
7059,3530,40,2026-07-25,986.97
7060,3530,5,2026-04-20,986.96
7061,3531,63,2026-01-18,1533.87
7062,3531,44,2026-01-09,1533.86
7063,3532,57,2026-07-15,1203.36
7064,3532,4,2026-02-23,1203.35
7065,3533,35,2026-05-14,1435.58
7066,3533,13,2026-04-09,1435.58
7067,3534,65,2026-05-06,1520.12
7068,3534,66,2026-01-02,1520.13
7069,3535,45,2026-01-15,877.26
7070,3535,60,2026-04-01,877.26
7071,3536,7,2026-01-22,799.38
7072,3536,29,2026-04-14,799.38
7073,3537,5,2026-06-18,940.16
7074,3537,54,2026-05-24,940.17
7075,3538,46,2026-01-16,745.62
7076,3538,11,2026-07-19,745.63
7077,3539,57,2026-04-02,1402.23
7078,3539,18,2026-02-15,1402.22
7079,3540,34,2026-07-11,805.9
7080,3540,10,2026-03-09,805.9
7081,3541,54,2026-05-05,641.54
7082,3541,15,2026-06-12,641.55
7083,3542,63,2026-01-07,731.12
7084,3542,38,2026-07-09,731.13
7085,3543,23,2026-06-25,1046.95
7086,3543,13,2026-05-09,1046.96
7087,3544,19,2026-04-12,1120.78
7088,3544,4,2026-07-06,1120.78
7089,3545,64,2026-02-08,1173.2
7090,3545,6,2026-01-06,1173.19
7091,3546,49,2026-02-25,706.13
7092,3546,11,2026-01-08,706.14
7093,3547,69,2026-07-25,775
7094,3547,11,2026-05-22,775
7095,3548,45,2026-02-14,1742.39
7096,3548,40,2026-02-02,1742.38
7097,3549,33,2026-04-12,1846.91
7098,3549,49,2026-06-11,1846.9
7099,3550,11,2026-06-06,1217.75
7100,3550,17,2026-06-21,1217.74
7101,3551,16,2026-05-19,615.67
7102,3551,26,2026-07-04,615.66
7103,3552,30,2026-06-09,628.2
7104,3552,30,2026-02-11,628.2
7105,3553,1,2026-06-08,1993.96
7106,3553,11,2026-06-17,1993.97
7107,3554,22,2026-06-14,846.87
7108,3554,51,2026-02-03,846.86
7109,3555,32,2026-01-09,1586.74
7110,3555,5,2026-07-13,1586.73
7111,3556,61,2026-03-09,1323.27
7112,3556,18,2026-03-06,1323.27
7113,3557,69,2026-01-19,842.09
7114,3557,64,2026-07-27,842.09
7115,3558,52,2026-04-23,645.25
7116,3558,23,2026-03-11,645.26
7117,3559,19,2026-03-21,1506.71
7118,3559,48,2026-06-15,1506.72
7119,3560,8,2026-04-11,1125.27
7120,3560,3,2026-04-20,1125.26
7121,3561,46,2026-01-08,1950.2
7122,3561,50,2026-01-04,1950.19
7123,3562,6,2026-03-18,473.77
7124,3562,51,2026-07-12,473.78
7125,3563,47,2026-02-11,829.96
7126,3563,46,2026-01-17,829.96
7127,3564,51,2026-06-19,1450.06
7128,3564,7,2026-04-15,1450.07
7129,3565,25,2026-05-15,1090.15
7130,3565,19,2026-05-21,1090.15
7131,3566,63,2026-01-13,642.81
7132,3566,24,2026-01-07,642.8
7133,3567,25,2026-01-22,1637.02
7134,3567,38,2026-05-05,1637.02
7135,3568,4,2026-06-22,1800.98
7136,3568,53,2026-02-23,1800.98
7137,3569,48,2026-01-03,1759.29
7138,3569,29,2026-06-03,1759.3
7139,3570,68,2026-05-19,428.35
7140,3570,29,2026-05-19,428.34
7141,3571,25,2026-01-23,1435.49
7142,3571,33,2026-07-17,1435.5
7143,3572,34,2026-03-08,816.92
7144,3572,29,2026-03-26,816.92
7145,3573,31,2026-06-17,1834.34
7146,3573,8,2026-03-21,1834.35
7147,3574,61,2026-06-20,1513.28
7148,3574,32,2026-02-27,1513.29
7149,3575,51,2026-07-24,873.05
7150,3575,1,2026-02-26,873.05
7151,3576,61,2026-02-06,1718.13
7152,3576,22,2026-05-02,1718.13
7153,3577,31,2026-03-02,435.24
7154,3577,58,2026-03-21,435.24
7155,3578,48,2026-02-26,1068.45
7156,3578,49,2026-06-16,1068.45
7157,3579,1,2026-03-19,842.78
7158,3579,22,2026-07-01,842.79
7159,3580,69,2026-05-28,944.7
7160,3580,48,2026-03-16,944.7
7161,3581,16,2026-06-08,1336.1
7162,3581,12,2026-04-13,1336.09
7163,3582,32,2026-06-08,830.68
7164,3582,52,2026-04-08,830.67
7165,3583,4,2026-05-17,1572.38
7166,3583,11,2026-04-09,1572.37
7167,3584,27,2026-06-25,645.44
7168,3584,53,2026-04-09,645.44
7169,3585,37,2026-06-13,1513.88
7170,3585,3,2026-02-15,1513.87
7171,3586,7,2026-07-15,1754.85
7172,3586,67,2026-02-03,1754.85
7173,3587,69,2026-06-23,1738.42
7174,3587,60,2026-07-20,1738.43
7175,3588,11,2026-04-21,1138.64
7176,3588,29,2026-02-20,1138.63
7177,3589,54,2026-03-21,1951.07
7178,3589,65,2026-02-24,1951.06
7179,3590,14,2026-01-21,613.14
7180,3590,55,2026-06-18,613.15
7181,3591,58,2026-07-20,1054.93
7182,3591,25,2026-05-26,1054.94
7183,3592,50,2026-02-24,1191.14
7184,3592,55,2026-07-17,1191.15
7185,3593,4,2026-06-03,1976.62
7186,3593,27,2026-06-28,1976.62
7187,3594,30,2026-06-12,1267.17
7188,3594,62,2026-02-26,1267.17
7189,3595,46,2026-06-07,1727.85
7190,3595,32,2026-04-18,1727.84
7191,3596,66,2026-02-13,725.11
7192,3596,54,2026-07-24,725.1
7193,3597,7,2026-03-05,1921.37
7194,3597,5,2026-07-01,1921.36
7195,3598,48,2026-03-10,1429.92
7196,3598,12,2026-06-02,1429.92
7197,3599,42,2026-01-17,682.34
7198,3599,33,2026-05-28,682.35
7199,3600,38,2026-04-06,974.66
7200,3600,30,2026-06-08,974.66
7201,3601,15,2026-01-13,1294.56
7202,3601,7,2026-07-16,1294.56
7203,3602,48,2026-02-13,693.53
7204,3602,12,2026-01-22,693.53
7205,3603,24,2026-02-05,901.03
7206,3603,34,2026-05-15,901.03
7207,3604,59,2026-01-10,987.56
7208,3604,51,2026-07-06,987.57
7209,3605,19,2026-02-09,604.38
7210,3605,40,2026-03-08,604.37
7211,3606,37,2026-01-07,530.42
7212,3606,45,2026-06-13,530.41
7213,3607,33,2026-05-07,995.31
7214,3607,40,2026-03-13,995.32
7215,3608,17,2026-07-04,562.72
7216,3608,45,2026-03-20,562.72
7217,3609,55,2026-07-28,1421.57
7218,3609,23,2026-06-28,1421.57
7219,3610,24,2026-04-13,1551.79
7220,3610,38,2026-04-15,1551.78
7221,3611,37,2026-07-10,1588.18
7222,3611,15,2026-01-27,1588.17
7223,3612,43,2026-02-26,1765.33
7224,3612,4,2026-07-24,1765.33
7225,3613,20,2026-03-09,1963.92
7226,3613,36,2026-01-15,1963.92
7227,3614,22,2026-01-11,784.48
7228,3614,16,2026-03-21,784.48
7229,3615,33,2026-05-05,1409.41
7230,3615,12,2026-01-18,1409.41
7231,3616,24,2026-07-26,1355.82
7232,3616,48,2026-03-10,1355.81
7233,3617,44,2026-07-03,1666.77
7234,3617,32,2026-06-19,1666.76
7235,3618,61,2026-07-23,1880.94
7236,3618,31,2026-01-12,1880.95
7237,3619,46,2026-02-08,819.78
7238,3619,42,2026-07-07,819.77
7239,3620,34,2026-01-28,1600.45
7240,3620,50,2026-04-06,1600.46
7241,3621,23,2026-04-08,1418.57
7242,3621,58,2026-02-04,1418.57
7243,3622,13,2026-03-26,1289.24
7244,3622,21,2026-01-12,1289.25
7245,3623,15,2026-07-23,1292.77
7246,3623,24,2026-07-09,1292.76
7247,3624,46,2026-05-25,1997.72
7248,3624,29,2026-06-24,1997.72
7249,3625,34,2026-03-09,1890.42
7250,3625,52,2026-02-01,1890.42
7251,3626,26,2026-01-06,1139.03
7252,3626,15,2026-04-27,1139.04
7253,3627,13,2026-07-23,662.65
7254,3627,61,2026-02-03,662.66
7255,3628,65,2026-07-22,1931.7
7256,3628,55,2026-02-27,1931.69
7257,3629,50,2026-04-10,1570.75
7258,3629,25,2026-02-25,1570.74
7259,3630,30,2026-01-04,1334.97
7260,3630,66,2026-03-22,1334.98
7261,3631,48,2026-01-20,733.59
7262,3631,2,2026-05-24,733.58
7263,3632,20,2026-01-18,1243.33
7264,3632,54,2026-05-10,1243.34
7265,3633,60,2026-01-10,550.44
7266,3633,44,2026-05-07,550.44
7267,3634,34,2026-04-10,565.24
7268,3634,22,2026-06-15,565.25
7269,3635,62,2026-02-28,1167.26
7270,3635,48,2026-05-01,1167.25
7271,3636,62,2026-07-02,948.21
7272,3636,38,2026-05-27,948.21
7273,3637,56,2026-01-24,1744.49
7274,3637,21,2026-06-13,1744.49
7275,3638,1,2026-01-20,543.2
7276,3638,58,2026-01-15,543.2
7277,3639,55,2026-03-05,1436.09
7278,3639,49,2026-05-01,1436.08
7279,3640,35,2026-01-24,1223.97
7280,3640,68,2026-05-02,1223.98
7281,3641,40,2026-02-02,1833.84
7282,3641,20,2026-01-01,1833.84
7283,3642,14,2026-04-02,1752.6
7284,3642,28,2026-04-19,1752.61
7285,3643,24,2026-07-12,1862.48
7286,3643,39,2026-01-03,1862.49
7287,3644,69,2026-06-26,904.2
7288,3644,60,2026-03-09,904.2
7289,3645,60,2026-01-11,934.9
7290,3645,58,2026-07-07,934.9
7291,3646,14,2026-01-05,1326.29
7292,3646,47,2026-07-22,1326.28
7293,3647,45,2026-03-15,492.13
7294,3647,35,2026-06-04,492.12
7295,3648,22,2026-07-02,747.06
7296,3648,60,2026-07-24,747.06
7297,3649,37,2026-01-28,901.69
7298,3649,59,2026-04-16,901.7
7299,3650,49,2026-06-25,1499.41
7300,3650,67,2026-04-14,1499.42
7301,3651,68,2026-07-21,693.14
7302,3651,43,2026-03-18,693.14
7303,3652,30,2026-03-01,1767.52
7304,3652,48,2026-05-28,1767.53
7305,3653,47,2026-07-06,1485.08
7306,3653,32,2026-02-04,1485.07
7307,3654,22,2026-05-14,1358.92
7308,3654,46,2026-03-20,1358.92
7309,3655,31,2026-02-27,1247.05
7310,3655,15,2026-05-08,1247.06
7311,3656,21,2026-01-20,1916.3
7312,3656,53,2026-01-27,1916.31
7313,3657,25,2026-03-16,1927.66
7314,3657,61,2026-01-01,1927.67
7315,3658,27,2026-03-28,1672.32
7316,3658,7,2026-01-05,1672.32
7317,3659,49,2026-06-17,1500.57
7318,3659,54,2026-04-24,1500.57
7319,3660,1,2026-04-27,1320.98
7320,3660,14,2026-01-16,1320.99
7321,3661,18,2026-06-12,478.95
7322,3661,21,2026-05-04,478.96
7323,3662,48,2026-07-10,865.71
7324,3662,4,2026-06-03,865.71
7325,3663,41,2026-07-03,914.32
7326,3663,38,2026-06-20,914.31
7327,3664,58,2026-01-22,863.69
7328,3664,56,2026-04-26,863.69
7329,3665,33,2026-06-15,1766.35
7330,3665,24,2026-03-05,1766.35
7331,3666,69,2026-07-13,450.86
7332,3666,35,2026-04-21,450.85
7333,3667,68,2026-03-19,1779.16
7334,3667,12,2026-02-18,1779.16
7335,3668,58,2026-04-06,419.74
7336,3668,58,2026-05-13,419.74
7337,3669,38,2026-03-13,486.02
7338,3669,67,2026-03-18,486.02
7339,3670,9,2026-05-13,1669.92
7340,3670,7,2026-04-19,1669.91
7341,3671,30,2026-06-12,1744
7342,3671,5,2026-02-24,1743.99
7343,3672,32,2026-04-28,1750.55
7344,3672,11,2026-03-12,1750.54
7345,3673,17,2026-02-11,1921.49
7346,3673,39,2026-03-23,1921.49
7347,3674,38,2026-03-16,1638.76
7348,3674,50,2026-04-13,1638.75
7349,3675,27,2026-07-04,1075.89
7350,3675,64,2026-01-27,1075.89
7351,3676,64,2026-01-17,583.65
7352,3676,4,2026-05-27,583.64
7353,3677,8,2026-03-12,1893.22
7354,3677,37,2026-06-02,1893.22
7355,3678,8,2026-07-07,1021.12
7356,3678,12,2026-03-22,1021.12
7357,3679,38,2026-01-04,1564.69
7358,3679,15,2026-07-17,1564.69
7359,3680,20,2026-03-02,1070.68
7360,3680,24,2026-05-05,1070.67
7361,3681,56,2026-03-23,556.96
7362,3681,40,2026-06-15,556.97
7363,3682,65,2026-07-19,1154.87
7364,3682,4,2026-05-15,1154.87
7365,3683,50,2026-05-23,580.91
7366,3683,46,2026-06-26,580.91
7367,3684,2,2026-07-03,1385.74
7368,3684,35,2026-01-12,1385.75
7369,3685,23,2026-04-12,418.9
7370,3685,10,2026-03-18,418.89
7371,3686,27,2026-04-16,1263.32
7372,3686,33,2026-07-28,1263.33
7373,3687,35,2026-04-27,1942.45
7374,3687,40,2026-04-23,1942.45
7375,3688,47,2026-06-23,836.49
7376,3688,33,2026-01-26,836.5
7377,3689,36,2026-04-19,515.02
7378,3689,11,2026-03-19,515.03
7379,3690,5,2026-05-26,1259.47
7380,3690,33,2026-07-15,1259.48
7381,3691,14,2026-02-24,1018.48
7382,3691,36,2026-04-16,1018.48
7383,3692,23,2026-03-08,467.6
7384,3692,32,2026-05-07,467.61
7385,3693,10,2026-01-17,901.86
7386,3693,51,2026-02-26,901.87
7387,3694,8,2026-03-20,1013.38
7388,3694,23,2026-05-03,1013.38
7389,3695,23,2026-01-27,596.88
7390,3695,13,2026-02-17,596.89
7391,3696,60,2026-02-03,1332.39
7392,3696,20,2026-02-09,1332.39
7393,3697,15,2026-07-12,720.28
7394,3697,5,2026-01-07,720.28
7395,3698,38,2026-04-03,707.66
7396,3698,22,2026-04-03,707.66
7397,3699,59,2026-05-13,1642.74
7398,3699,41,2026-03-25,1642.73
7399,3700,20,2026-05-09,848.28
7400,3700,56,2026-01-17,848.27
7401,3701,11,2026-05-27,678.3
7402,3701,12,2026-02-12,678.31
7403,3702,53,2026-02-06,1209.27
7404,3702,18,2026-04-28,1209.26
7405,3703,13,2026-06-14,1187.79
7406,3703,41,2026-06-07,1187.78
7407,3704,4,2026-02-06,1240.74
7408,3704,59,2026-07-08,1240.73
7409,3705,53,2026-04-18,507.54
7410,3705,4,2026-03-16,507.53
7411,3706,28,2026-06-10,1433.56
7412,3706,5,2026-02-24,1433.57
7413,3707,23,2026-01-07,531.06
7414,3707,69,2026-06-13,531.07
7415,3708,19,2026-04-15,417.43
7416,3708,58,2026-06-12,417.43
7417,3709,32,2026-05-28,1502.41
7418,3709,55,2026-02-28,1502.42
7419,3710,9,2026-07-25,1105.49
7420,3710,46,2026-03-23,1105.49
7421,3711,62,2026-04-26,460.59
7422,3711,9,2026-01-05,460.59
7423,3712,31,2026-03-24,1791.13
7424,3712,11,2026-02-11,1791.13
7425,3713,26,2026-05-15,1268.63
7426,3713,55,2026-05-05,1268.62
7427,3714,32,2026-04-04,1058.96
7428,3714,65,2026-07-20,1058.96
7429,3715,46,2026-03-16,1187.11
7430,3715,46,2026-07-20,1187.1
7431,3716,61,2026-01-20,1696.99
7432,3716,12,2026-01-05,1696.99
7433,3717,17,2026-04-22,1700.6
7434,3717,2,2026-04-03,1700.59
7435,3718,10,2026-04-27,1867.72
7436,3718,1,2026-06-18,1867.73
7437,3719,18,2026-02-07,634.18
7438,3719,44,2026-05-13,634.17
7439,3720,56,2026-06-25,422.17
7440,3720,39,2026-06-15,422.16
7441,3721,38,2026-06-25,521.95
7442,3721,29,2026-04-28,521.96
7443,3722,54,2026-01-19,829.91
7444,3722,20,2026-01-06,829.9
7445,3723,4,2026-01-17,1985.36
7446,3723,36,2026-01-13,1985.36
7447,3724,54,2026-07-19,504.5
7448,3724,60,2026-04-20,504.5
7449,3725,20,2026-06-13,1774.37
7450,3725,42,2026-04-11,1774.37
7451,3726,52,2026-05-25,1748.97
7452,3726,7,2026-03-16,1748.98
7453,3727,61,2026-02-15,443.84
7454,3727,13,2026-01-07,443.83
7455,3728,22,2026-06-28,1378.08
7456,3728,68,2026-04-12,1378.08
7457,3729,27,2026-03-11,1249.6
7458,3729,39,2026-06-10,1249.6
7459,3730,64,2026-07-06,1244.93
7460,3730,4,2026-02-09,1244.93
7461,3731,30,2026-06-04,1886.44
7462,3731,69,2026-01-14,1886.45
7463,3732,15,2026-06-20,830.47
7464,3732,47,2026-05-13,830.47
7465,3733,53,2026-06-22,1465.86
7466,3733,58,2026-06-19,1465.85
7467,3734,28,2026-05-06,1753.17
7468,3734,47,2026-07-25,1753.18
7469,3735,11,2026-05-05,932.54
7470,3735,36,2026-02-03,932.55
7471,3736,68,2026-04-19,1429.34
7472,3736,13,2026-07-21,1429.34
7473,3737,15,2026-02-01,678.12
7474,3737,35,2026-02-25,678.12
7475,3738,69,2026-06-11,477.77
7476,3738,66,2026-05-15,477.78
7477,3739,65,2026-06-21,1484.29
7478,3739,54,2026-01-22,1484.29
7479,3740,33,2026-02-06,1353.92
7480,3740,16,2026-02-01,1353.92
7481,3741,26,2026-03-09,1247.22
7482,3741,23,2026-03-19,1247.23
7483,3742,45,2026-07-16,575.52
7484,3742,51,2026-03-08,575.52
7485,3743,64,2026-04-28,1230.37
7486,3743,6,2026-06-17,1230.37
7487,3744,44,2026-03-10,499.29
7488,3744,54,2026-06-20,499.29
7489,3745,10,2026-03-06,1099.79
7490,3745,5,2026-05-19,1099.78
7491,3746,65,2026-05-20,1737.77
7492,3746,37,2026-05-19,1737.77
7493,3747,62,2026-05-15,497.55
7494,3747,9,2026-03-17,497.56
7495,3748,47,2026-05-20,1199.27
7496,3748,3,2026-01-14,1199.27
7497,3749,52,2026-07-24,996.47
7498,3749,53,2026-02-09,996.46
7499,3750,12,2026-01-10,617.03
7500,3750,23,2026-04-12,617.02
7501,3751,60,2026-01-20,1428.82
7502,3751,15,2026-01-15,1428.82
7503,3752,10,2026-06-02,1895.52
7504,3752,44,2026-01-07,1895.51
7505,3753,31,2026-01-02,1089.73
7506,3753,49,2026-05-23,1089.73
7507,3754,48,2026-04-02,686.07
7508,3754,64,2026-06-28,686.08
7509,3755,36,2026-06-27,1743.88
7510,3755,33,2026-01-01,1743.88
7511,3756,67,2026-03-07,1743.61
7512,3756,40,2026-01-19,1743.62
7513,3757,15,2026-03-19,1124.72
7514,3757,69,2026-06-09,1124.73
7515,3758,7,2026-06-04,1156.03
7516,3758,69,2026-01-28,1156.03
7517,3759,66,2026-03-03,1588.88
7518,3759,17,2026-06-28,1588.89
7519,3760,62,2026-01-19,1617.59
7520,3760,50,2026-01-24,1617.59
7521,3761,63,2026-07-25,1831.84
7522,3761,39,2026-04-28,1831.85
7523,3762,61,2026-01-22,1184.73
7524,3762,54,2026-06-15,1184.74
7525,3763,56,2026-07-10,1821.42
7526,3763,16,2026-05-09,1821.41
7527,3764,25,2026-07-06,1055.53
7528,3764,28,2026-04-08,1055.53
7529,3765,36,2026-06-18,842.13
7530,3765,6,2026-04-06,842.13
7531,3766,24,2026-07-17,744.65
7532,3766,30,2026-03-16,744.66
7533,3767,23,2026-06-01,1557.78
7534,3767,52,2026-06-28,1557.79
7535,3768,57,2026-01-02,1802.15
7536,3768,33,2026-07-09,1802.15
7537,3769,12,2026-04-13,1448.83
7538,3769,1,2026-06-20,1448.83
7539,3770,6,2026-03-19,860.66
7540,3770,34,2026-04-09,860.65
7541,3771,2,2026-07-23,688.08
7542,3771,19,2026-01-21,688.08
7543,3772,63,2026-03-28,1934.88
7544,3772,41,2026-07-24,1934.88
7545,3773,42,2026-05-05,1318.68
7546,3773,52,2026-04-10,1318.68
7547,3774,52,2026-03-08,944.1
7548,3774,42,2026-03-23,944.09
7549,3775,40,2026-02-19,1811.07
7550,3775,39,2026-06-20,1811.07
7551,3776,67,2026-01-08,1065.75
7552,3776,56,2026-07-01,1065.76
7553,3777,66,2026-06-11,802.24
7554,3777,18,2026-05-28,802.25
7555,3778,69,2026-07-06,898.45
7556,3778,1,2026-07-27,898.45
7557,3779,4,2026-04-25,1332.64
