Price_ID,Market_ID,Crop_ID,Price_Date,Price_per_KG
43704,31,21,2024-11-09,20.75
43705,46,29,2024-05-26,109.8
43706,123,56,2025-01-29,41.74
43707,83,99,2025-07-19,54.85
43708,80,50,2024-06-19,102.87
43709,74,39,2023-05-24,84.98
43710,88,63,2024-05-04,26.6
43711,89,35,2024-10-21,55.99
43712,53,70,2025-04-20,129.69
43713,55,60,2025-08-05,104.18
43714,115,3,2023-03-23,70.13
43715,68,55,2023-04-30,104.57
43716,96,52,2025-07-19,29.97
43717,7,14,2023-08-25,35.52
43718,86,74,2023-02-28,84.68
43719,35,4,2024-11-09,90.46
43720,120,75,2024-12-26,60.1
43721,97,97,2023-04-02,42.54
43722,60,19,2024-02-01,20.95
43723,112,30,2023-09-10,74.51
43724,107,93,2024-02-24,27.55
43725,120,50,2025-01-26,103.36
43726,16,56,2024-12-02,36.67
43727,4,1,2025-06-06,61.22
43728,26,59,2024-05-29,94.16
43729,110,26,2023-08-29,70.98
43730,81,19,2023-07-09,23.83
43731,65,6,2023-03-05,24.85
43732,79,75,2024-03-05,68.79
43733,107,93,2023-03-11,25.52
43734,103,35,2025-04-01,78.4
43735,73,67,2023-07-25,94.09
43736,43,13,2025-12-29,76.54
43737,58,41,2025-03-31,64.4
43738,37,70,2025-06-18,110.67
43739,75,23,2024-03-23,80.6
43740,1,82,2025-05-12,52.36
43741,94,54,2024-11-15,75.03
43742,69,4,2025-12-22,101.2
43743,143,63,2024-07-16,21.47
43744,66,39,2023-12-18,85.85
43745,9,54,2024-12-27,82.13
43746,100,42,2023-02-08,67.17
43747,124,40,2025-05-08,36.19
43748,59,25,2024-09-15,111.01
43749,134,19,2024-09-08,19.94
43750,41,35,2024-07-29,64.31
43751,63,41,2024-07-27,46.19
43752,122,92,2024-08-15,84.05
43753,51,61,2024-11-05,18.45
43754,39,18,2025-05-10,75.58
43755,71,89,2025-03-12,120.63
43756,87,93,2024-10-27,20.62
43757,92,9,2025-02-24,30.38
43758,58,30,2023-04-14,104.41
43759,9,38,2025-07-25,18.76
43760,97,89,2025-07-06,114.2
43761,34,70,2023-02-10,110
43762,116,83,2023-02-09,26.18
43763,28,57,2024-03-31,64.48
43764,17,22,2024-05-03,91.6
43765,143,31,2025-06-28,86.4
43766,88,54,2025-05-30,95.76
43767,133,62,2025-05-11,93.36
43768,81,41,2024-08-06,43.62
43769,23,37,2024-06-24,40.66
43770,102,23,2024-09-16,60.66
43771,119,46,2024-08-06,82.17
43772,98,78,2023-06-25,131.3
43773,84,41,2025-11-09,42.09
43774,135,20,2024-04-18,51.37
43775,136,53,2023-11-22,76.31
43776,128,51,2024-04-18,42.9
43777,36,42,2025-12-26,73.71
43778,73,2,2023-10-21,26.76
43779,35,65,2024-06-14,40.24
43780,99,30,2025-06-07,99.32
43781,15,38,2025-08-27,19.82
43782,135,45,2023-03-09,36.32
43783,149,24,2024-10-23,19.36
43784,70,36,2024-12-28,19.69
43785,104,88,2023-08-05,54.57
43786,44,56,2024-02-26,44.16
43787,108,22,2023-10-15,82.13
43788,77,68,2025-01-21,88.62
43789,82,20,2023-08-24,40.79
43790,4,100,2024-06-28,32.7
43791,110,31,2025-05-05,89.01
43792,140,56,2024-12-08,35.46
43793,25,18,2023-10-24,57.48
43794,75,52,2023-03-11,32
43795,54,92,2024-09-09,88.85
43796,142,100,2023-06-03,33.35
43797,37,13,2023-03-09,82.98
43798,122,36,2025-06-30,20.05
43799,78,55,2025-04-25,116.18
43800,130,74,2024-10-28,55.96
43801,48,35,2025-03-16,67.59
43802,77,23,2025-05-07,82.47
43803,125,65,2023-07-30,39.94
43804,40,73,2024-07-02,84.29
43805,12,48,2024-07-29,83.54
43806,124,91,2025-08-13,45.17
43807,117,4,2025-09-16,95.47
43808,20,30,2023-09-17,82.83
43809,26,49,2023-02-17,121.35
43810,36,84,2024-05-16,93.94
43811,38,36,2025-06-08,23.18
43812,21,62,2025-01-10,78.35
43813,114,52,2024-11-24,28.24
43814,125,86,2024-06-22,83.56
43815,107,54,2024-03-01,101.54
43816,72,71,2025-07-25,52.53
43817,85,86,2023-05-21,96.77
43818,42,82,2025-04-06,51.48
43819,109,95,2023-02-21,89.16
43820,54,80,2025-07-09,100.49
43821,76,30,2025-01-11,106.39
43822,44,31,2023-08-14,84.29
43823,101,93,2024-06-25,21.32
43824,75,10,2025-12-19,55.14
43825,136,75,2023-02-14,71.21
43826,114,89,2025-10-01,96.48
43827,144,61,2025-12-28,21.46
43828,12,96,2025-06-02,63.46
43829,100,22,2024-02-22,94.76
43830,147,80,2025-08-09,99.17
43831,100,42,2025-10-22,59.91
43832,90,44,2023-05-07,93.48
43833,104,16,2024-03-25,29.91
43834,145,37,2024-10-11,34.44
43835,27,30,2024-04-10,110.23
43836,43,64,2023-07-10,85.89
43837,32,70,2023-09-07,102.71
43838,75,37,2023-11-05,41.02
43839,128,20,2024-06-02,52.84
43840,73,10,2023-10-05,48.03
43841,131,73,2023-10-18,75.98
43842,104,60,2025-10-07,84.26
43843,65,54,2023-02-01,98.59
43844,144,34,2023-07-18,80.77
43845,63,34,2024-07-26,84.57
43846,21,29,2025-02-04,93.89
43847,75,7,2023-03-15,133.38
43848,33,94,2023-02-24,31.04
43849,72,17,2025-01-18,70.47
43850,41,39,2025-09-19,79
43851,54,68,2024-06-16,78.25
43852,50,84,2024-06-19,86.85
43853,110,99,2024-02-08,60.33
43854,72,25,2025-11-08,114.89
43855,10,88,2025-09-27,51.98
43856,9,15,2025-07-24,18.42
43857,107,23,2024-01-20,78.88
43858,144,71,2023-11-29,48.62
43859,103,80,2025-07-11,92.64
43860,137,70,2025-04-05,127.38
43861,64,71,2025-08-25,45.53
43862,22,57,2024-12-12,62.46
43863,98,12,2024-09-12,20.88
43864,139,5,2025-06-07,21.57
43865,87,62,2024-05-28,90.4
43866,78,99,2024-06-27,57.05
43867,119,51,2024-08-28,32.29
43868,48,34,2025-11-06,87.22
43869,3,39,2023-02-07,86.74
43870,66,94,2023-04-08,35.35
43871,10,25,2025-12-20,110.73
43872,59,70,2023-04-16,119.52
43873,26,50,2023-06-26,112.8
43874,79,93,2023-07-18,22.86
43875,83,65,2025-09-23,33.37
43876,45,96,2023-05-30,72.74
43877,110,41,2024-02-26,51.14
43878,31,97,2025-10-15,32.61
43879,142,26,2023-06-18,92.8
43880,80,57,2025-09-23,50.73
43881,131,99,2025-08-30,47.54
43882,38,93,2023-06-02,25.73
43883,144,84,2024-03-15,106.87
43884,66,62,2024-12-05,78.5
43885,81,57,2024-11-23,54.85
43886,44,87,2024-11-16,71.21
43887,78,63,2023-05-01,23.56
43888,75,22,2024-01-18,94.82
43889,68,37,2025-09-11,36.84
43890,142,54,2023-09-03,75.7
43891,21,44,2024-03-23,97.6
43892,96,51,2025-10-25,34.08
43893,110,40,2023-09-13,24.72
43894,21,48,2023-04-30,94.09
43895,88,69,2025-11-01,62.65
43896,45,79,2025-08-07,38.36
43897,31,51,2025-10-15,29.16
43898,131,89,2025-05-09,122.42
43899,86,76,2023-10-28,47.09
43900,132,9,2025-02-01,29.73
43901,119,62,2024-11-11,85.18
43902,32,86,2024-03-05,91.69
43903,105,24,2024-06-28,20.08
43904,16,70,2024-12-10,113.37
43905,58,31,2025-06-15,101.88
43906,37,57,2024-09-23,57.45
43907,20,53,2023-06-04,92.53
43908,129,69,2025-03-22,76.73
43909,4,13,2024-02-26,85.75
43910,41,22,2025-04-29,87.31
43911,41,94,2024-07-21,27.86
43912,93,82,2024-02-26,48.36
43913,27,96,2024-12-14,68.12
43914,98,3,2023-08-15,64.75
43915,128,6,2024-01-24,27.38
43916,39,32,2024-03-25,23.42
43917,45,6,2025-05-24,26.2
43918,112,44,2024-05-05,88.52
43919,133,20,2023-05-17,45.2
43920,148,49,2024-01-31,118.94
43921,94,67,2023-01-16,100.88
43922,1,81,2024-11-21,94.71
43923,91,8,2024-05-16,82.06
43924,63,17,2023-04-27,80.02
43925,139,53,2024-07-25,90.78
43926,92,71,2025-09-24,43.64
43927,59,38,2023-09-18,18.02
43928,54,9,2024-08-17,26.47
43929,72,91,2024-11-27,44.83
43930,134,6,2024-07-20,23.26
43931,118,35,2025-01-26,69.41
43932,22,51,2023-12-09,36.8
43933,121,48,2025-11-03,78.69
43934,93,95,2023-07-17,70.97
43935,128,45,2023-04-21,36.89
43936,73,33,2024-01-02,88.24
43937,66,47,2023-03-03,57.93
43938,47,25,2025-09-23,115.01
43939,130,47,2024-08-15,49.84
43940,118,99,2024-01-29,65.89
43941,9,3,2023-09-27,59.89
43942,65,63,2024-02-29,23.15
43943,62,80,2024-10-31,91.68
43944,65,97,2024-05-30,37.84
43945,129,43,2025-12-29,31.56
43946,100,71,2024-11-25,52.78
43947,129,81,2023-01-13,127.26
43948,18,97,2025-02-18,36.71
43949,9,76,2024-03-25,60.05
43950,94,93,2025-07-07,24.9
43951,131,1,2025-07-05,52.84
43952,62,78,2023-08-12,106.55
43953,148,64,2023-08-12,92.72
43954,17,98,2024-03-29,116.55
43955,13,17,2023-06-12,78.38
43956,82,4,2023-11-15,81.34
43957,125,65,2025-03-25,49.98
43958,19,1,2025-04-05,66.26
43959,37,13,2023-12-27,76.32
43960,39,76,2024-11-24,54.02
43961,7,22,2023-09-01,70.93
43962,148,79,2023-06-30,42.5
43963,113,65,2023-07-07,41.86
43964,33,36,2025-10-29,17.26
43965,132,91,2023-11-14,41.04
43966,56,68,2023-07-05,80.06
43967,95,29,2025-08-19,80.92
43968,18,44,2024-02-09,96.32
43969,119,59,2024-07-10,80.26
43970,70,76,2025-03-09,60.82
43971,91,7,2025-04-21,136.34
43972,147,34,2025-05-05,97.55
43973,67,46,2024-11-21,80.08
43974,1,27,2024-03-01,32.64
43975,36,56,2023-12-15,38.58
43976,26,18,2023-05-16,76.77
43977,27,65,2023-02-12,41.2
43978,33,54,2023-11-23,81
43979,73,8,2024-12-05,80
43980,83,64,2023-02-14,108.64
43981,19,85,2023-07-21,48.26
43982,66,68,2024-09-12,74.13
43983,20,45,2023-12-02,26.85
43984,58,13,2025-01-07,86.95
43985,148,10,2023-11-19,57.69
43986,79,43,2024-04-25,37.29
43987,43,8,2024-03-27,88.93
43988,106,53,2023-01-16,93.38
43989,50,81,2024-03-03,113.99
43990,38,77,2024-11-13,45.6
43991,76,49,2024-04-26,137.11
43992,31,51,2025-02-03,37.28
43993,45,35,2025-01-26,64.46
43994,139,49,2025-10-13,105.8
43995,129,41,2025-06-13,50.58
43996,13,17,2025-11-11,57.6
43997,83,29,2024-09-12,89.29
43998,130,64,2023-03-25,103.16
43999,148,69,2023-05-21,80.44
44000,50,86,2025-07-13,81.92
44001,129,74,2023-09-23,64.74
44002,141,59,2024-06-19,89.64
44003,6,55,2025-04-13,114.87
44004,66,91,2024-04-24,52.57
44005,61,84,2024-01-16,80.63
44006,25,1,2024-01-24,61.69
44007,125,44,2024-08-28,74.79
44008,134,56,2024-08-01,34.12
44009,107,65,2024-02-07,42.32
44010,47,29,2023-08-19,86.77
44011,118,6,2023-05-31,27.65
44012,31,60,2025-02-10,105.66
44013,32,61,2023-05-16,22.24
44014,16,77,2025-07-07,49.23
44015,52,22,2023-07-17,86.27
44016,8,50,2024-11-07,91.41
44017,136,73,2024-02-07,88.01
44018,25,55,2025-06-01,106.1
44019,119,7,2024-08-27,122.73
44020,105,78,2024-02-22,133.49
44021,124,13,2025-12-31,79.68
44022,9,100,2025-08-01,32.6
44023,92,87,2025-09-12,66.99
44024,23,85,2023-02-25,61.29
44025,144,18,2025-09-12,63.52
44026,50,88,2025-05-24,56.39
44027,13,42,2023-05-21,74.35
44028,52,28,2025-10-21,38.9
44029,132,65,2024-01-04,40.05
44030,113,48,2024-02-05,97.46
44031,141,93,2024-07-29,22.36
44032,85,94,2023-10-31,24.62
44033,21,85,2023-04-29,59.06
44034,28,89,2023-10-09,101.55
44035,74,47,2023-05-11,58.51
44036,65,2,2024-11-07,32.8
44037,107,48,2023-10-22,72.28
44038,18,95,2024-05-15,96.51
44039,144,70,2024-11-02,105.56
44040,135,18,2025-05-12,72.46
44041,94,58,2024-06-24,28.96
44042,43,83,2023-01-11,26.34
44043,32,20,2024-10-01,36.54
44044,121,20,2025-03-20,44.5
44045,50,99,2023-04-26,59.78
44046,90,70,2023-09-28,89.39
44047,90,49,2025-09-22,92.09
44048,144,66,2024-06-09,78.15
44049,52,65,2025-05-04,41.56
44050,33,52,2024-10-26,25.97
44051,86,52,2025-01-02,28.05
44052,48,46,2024-06-26,82.95
44053,114,22,2024-08-16,81.85
44054,118,5,2024-01-10,21.31
44055,48,19,2025-06-25,22.14
44056,54,46,2023-10-13,71.98
44057,132,71,2024-04-14,64.65
44058,146,32,2025-07-06,20.89
44059,145,37,2024-09-19,36.06
44060,30,62,2024-08-14,71.54
44061,48,38,2023-08-03,20.83
44062,80,76,2024-12-31,49.28
44063,73,46,2025-10-24,78.89
44064,10,81,2023-07-09,102.13
44065,15,4,2025-10-03,94.77
44066,1,64,2024-01-16,88.43
44067,4,87,2024-05-16,83.29
44068,12,77,2024-11-09,43.3
44069,23,97,2024-08-30,28.75
44070,105,78,2024-01-25,109.78
44071,100,10,2023-05-29,60.6
44072,131,9,2025-01-15,27.62
44073,148,52,2025-09-12,27.54
44074,43,33,2025-02-27,104.24
44075,128,71,2024-01-02,54.15
44076,115,56,2025-08-06,39.34
44077,145,81,2025-11-08,98.41
44078,100,15,2023-09-27,16.19
44079,17,7,2023-02-25,135.46
44080,75,44,2025-07-28,71.62
44081,134,55,2025-01-21,93.32
44082,43,86,2024-08-06,72.74
44083,134,7,2024-02-20,126.55
44084,77,18,2024-01-17,65.73
44085,47,6,2025-02-07,23.7
44086,21,55,2024-05-12,97.78
44087,30,56,2025-08-24,30.79
44088,98,95,2024-12-17,78.32
44089,50,47,2025-06-12,50.64
44090,145,13,2023-05-31,83.15
44091,125,24,2024-12-21,22.15
44092,138,19,2023-02-03,24.89
44093,95,46,2025-02-08,85.45
44094,24,57,2024-02-15,65.71
44095,12,47,2023-08-08,44.86
44096,104,33,2023-10-25,71.08
44097,102,78,2025-06-08,107.23
44098,84,67,2024-12-30,103.69
44099,99,23,2024-06-02,80.13
44100,148,63,2025-11-13,21.92
44101,113,44,2025-07-19,80.41
44102,135,85,2023-12-09,54.6
44103,147,76,2023-05-22,52.76
44104,120,55,2023-07-18,86.22
44105,81,84,2023-10-09,78.09
44106,86,65,2023-03-18,44.09
44107,3,4,2025-09-09,81.08
44108,116,34,2023-06-17,97.25
44109,59,42,2024-10-08,66.1
44110,36,79,2023-04-15,40.97
44111,54,16,2024-06-10,29.04
44112,106,32,2025-09-19,18.22
44113,118,74,2024-04-26,86.75
44114,140,33,2023-03-19,97.57
44115,19,74,2024-10-11,60.35
44116,132,67,2024-02-25,99.78
44117,88,31,2025-10-14,80.85
44118,19,67,2025-05-05,125.07
44119,69,85,2024-01-30,63.25
44120,109,10,2023-04-22,76.3
44121,140,46,2023-07-06,89.09
44122,15,25,2023-12-13,110.88
44123,143,16,2025-11-16,25.12
44124,105,96,2024-05-27,70.64
44125,7,91,2024-04-10,56.24
44126,44,3,2025-03-09,69.4
44127,63,30,2024-07-13,87.45
44128,150,5,2023-09-16,16.95
44129,19,36,2025-10-02,19.56
44130,39,51,2025-05-04,47.09
44131,120,59,2025-10-10,74.44
44132,25,76,2023-12-19,52.72
44133,148,97,2023-12-20,32.92
44134,81,62,2023-01-24,95.73
44135,22,26,2023-11-18,77.31
44136,26,22,2023-02-26,86.4
44137,84,15,2025-05-13,20.91
44138,146,89,2025-12-24,104.41
44139,149,87,2023-10-18,67.86
44140,84,94,2025-07-26,30.83
44141,141,54,2023-01-09,87.83
44142,18,95,2023-01-21,79.48
44143,25,47,2023-02-11,61.09
44144,63,94,2025-04-30,32.79
44145,116,7,2025-09-02,103.3
44146,71,32,2024-09-06,18.19
44147,18,57,2025-08-28,57.62
44148,109,24,2023-02-25,23.07
44149,98,27,2023-10-08,28.49
44150,109,35,2024-06-19,67.76
44151,51,92,2025-12-17,84.66
44152,91,58,2023-01-28,24.73
44153,101,94,2025-03-25,34.95
44154,7,97,2023-03-12,37.3
44155,40,90,2023-01-01,66.99
44156,99,90,2023-10-18,67.51
44157,7,8,2024-01-13,87.11
44158,40,28,2024-03-16,41.32
44159,129,71,2023-05-18,65.87
44160,58,29,2024-04-12,114.52
44161,10,40,2023-06-25,27.83
44162,71,26,2024-07-06,75.77
44163,6,41,2025-09-01,43.26
44164,88,40,2023-09-24,30.85
44165,107,17,2024-07-18,71.36
44166,31,42,2024-03-02,77.11
44167,69,56,2023-05-20,41.16
44168,135,85,2024-09-18,42.4
44169,53,84,2023-07-16,85.07
44170,42,74,2025-08-19,70.56
44171,37,90,2023-08-30,69.35
44172,72,85,2024-04-24,56.61
44173,59,11,2025-07-21,80.43
44174,146,99,2023-01-11,65.08
44175,116,25,2024-02-21,130.48
44176,148,1,2025-11-30,53.59
44177,102,62,2025-08-02,79.45
44178,73,19,2025-06-08,25.47
44179,29,1,2025-09-25,52.54
44180,121,99,2024-09-06,52.8
44181,148,65,2025-03-11,42.84
44182,33,87,2023-12-19,80.1
44183,52,99,2024-03-25,64.79
44184,72,28,2025-02-03,46.06
44185,129,90,2024-06-10,81.49
44186,72,21,2023-06-29,24.62
44187,64,37,2023-12-02,36.53
44188,137,47,2025-06-10,58.93
44189,71,90,2023-12-10,69.32
44190,55,63,2024-02-10,25.65
44191,150,40,2023-12-12,26.77
44192,99,37,2025-05-15,48.93
44193,77,15,2023-12-24,17.41
44194,76,51,2025-01-24,37.39
44195,14,56,2025-05-30,41.75
44196,70,7,2023-11-12,102.07
44197,3,57,2024-06-08,63.6
44198,44,50,2024-01-26,109.41
44199,42,91,2023-11-22,45.46
44200,78,16,2025-07-10,24.67
44201,148,100,2025-12-16,36.15
44202,28,52,2024-12-29,28.54
44203,78,34,2023-12-17,95.11
44204,88,32,2023-08-12,20.42
44205,112,19,2023-06-23,23.52
44206,122,44,2025-08-22,72.48
44207,102,90,2024-06-28,74.94
44208,128,83,2023-07-14,27.17
44209,74,85,2025-01-21,51.18
44210,124,89,2023-09-09,97.88
44211,62,61,2024-09-10,18.14
44212,118,55,2024-06-01,104.22
44213,44,53,2023-11-04,84.59
44214,41,65,2025-11-27,36.44
44215,75,95,2023-01-05,78.47
44216,88,23,2023-04-18,74.7
44217,106,97,2025-04-24,40.39
44218,22,12,2025-03-12,22.38
44219,52,5,2024-05-17,23.32
44220,149,90,2025-11-22,65.72
44221,32,74,2023-03-15,72.67
44222,22,98,2025-12-16,99.83
44223,133,95,2025-03-12,95.44
44224,51,38,2023-08-03,16.28
44225,10,80,2024-07-17,92.71
44226,9,76,2025-11-17,53.75
44227,130,95,2024-06-28,83
44228,36,80,2023-05-16,123.41
44229,19,37,2025-11-28,45.26
44230,55,31,2023-06-07,89.42
44231,116,36,2024-12-30,21.54
44232,23,55,2025-02-21,93.19
44233,84,80,2023-02-08,115.67
44234,6,65,2025-12-04,36.48
44235,9,44,2025-01-24,94.07
44236,143,22,2023-03-14,87.2
44237,56,54,2024-05-06,99.92
44238,11,16,2025-09-04,23.35
44239,64,76,2024-04-22,55.58
44240,88,44,2025-04-06,106.48
44241,60,68,2025-05-10,88.31
44242,18,53,2025-01-10,90.48
44243,124,21,2023-05-17,29.7
44244,9,37,2023-07-23,46.62
44245,17,5,2023-04-24,25
44246,32,69,2023-11-13,62.36
44247,22,91,2024-05-23,56.93
44248,52,48,2024-09-04,74.11
44249,142,21,2024-05-16,27.97
44250,6,34,2023-06-13,99.47
44251,63,15,2025-10-21,18.06
44252,17,64,2024-08-07,96.45
44253,15,2,2023-04-16,38.45
44254,118,51,2024-04-26,42.97
44255,140,58,2025-12-23,27.44
44256,41,20,2023-02-18,42.96
44257,38,26,2023-10-14,80.85
44258,146,37,2025-06-15,48.6
44259,2,17,2024-05-21,77.46
44260,15,7,2025-03-08,138.44
44261,87,33,2023-06-08,91.57
44262,96,13,2025-07-04,85.86
44263,43,96,2024-09-24,59.52
44264,24,87,2024-02-10,77.38
44265,91,65,2025-07-17,35.82
44266,12,95,2025-12-13,75.1
44267,80,96,2025-04-04,75.49
44268,55,11,2023-05-12,90.43
44269,83,67,2024-10-10,88.76
44270,25,99,2025-05-16,62.83
44271,65,87,2023-09-03,67.38
44272,107,96,2023-09-28,63.92
44273,62,6,2025-01-21,23.32
44274,90,20,2025-01-23,49.1
44275,36,97,2025-08-22,32.1
44276,48,98,2023-11-25,110.47
44277,52,50,2024-11-30,102.26
44278,64,79,2023-07-19,39.88
44279,36,99,2025-07-20,61.26
44280,31,9,2025-11-29,25.46
44281,67,67,2024-01-14,100.95
44282,105,78,2024-01-22,111.31
44283,120,86,2025-04-25,80.55
44284,16,36,2024-06-12,22.89
44285,99,52,2024-02-04,32.34
44286,1,10,2025-11-28,52.22
44287,3,81,2023-06-18,103.51
44288,47,68,2023-08-26,77.82
44289,86,22,2023-11-12,83.59
44290,5,27,2025-09-15,27.8
44291,25,79,2023-10-08,30.25
44292,135,21,2024-07-11,27.81
44293,33,61,2024-10-27,21.37
44294,69,53,2025-06-22,90.93
44295,144,6,2024-08-10,21.12
44296,149,10,2024-09-30,56.67
44297,67,100,2023-07-30,34.27
44298,83,11,2024-07-20,87.99
44299,38,49,2023-08-13,111.14
44300,44,51,2023-09-06,36.7
44301,132,22,2023-01-07,81.81
44302,51,53,2024-03-25,98.39
44303,1,24,2023-02-05,20.84
44304,78,18,2023-05-13,75.69
44305,64,28,2024-10-21,39.55
44306,32,95,2024-07-02,74.34
44307,38,38,2023-05-16,21.81
44308,142,66,2024-10-09,71.05
44309,76,69,2025-11-04,65.43
44310,37,35,2024-07-26,56.7
44311,91,98,2025-02-24,122.79
44312,119,44,2024-11-16,87.55
44313,90,36,2025-12-28,21.58
44314,4,20,2024-03-15,51.31
44315,127,93,2024-12-05,22.87
44316,40,65,2024-05-25,41.61
44317,128,21,2025-05-29,26.21
44318,125,64,2024-07-15,89.03
44319,112,78,2023-08-23,103.45
44320,1,74,2024-06-30,64.82
44321,74,97,2025-12-29,36.31
44322,42,57,2024-06-13,59.25
44323,114,55,2023-01-22,93.67
44324,27,43,2023-07-20,30.45
44325,117,14,2024-06-13,44.25
44326,59,39,2023-07-11,94.98
44327,146,48,2023-02-13,100.94
44328,76,63,2024-09-13,18.67
44329,59,45,2023-06-10,33.43
44330,72,20,2023-02-20,44.83
44331,54,5,2024-07-26,20.98
44332,63,64,2024-10-07,77.3
44333,52,66,2024-03-18,81.65
44334,128,2,2024-02-25,38.46
44335,120,92,2025-02-13,96.8
44336,53,31,2023-07-23,85.43
44337,48,18,2023-02-10,70.65
44338,148,43,2025-09-14,30.22
44339,74,30,2023-01-23,93.76
44340,48,70,2024-10-21,106.3
44341,15,41,2024-12-04,53.38
44342,102,33,2024-02-07,97.29
44343,20,85,2024-09-12,45.98
44344,90,23,2024-02-07,67.68
44345,98,18,2025-07-06,66.44
44346,66,53,2025-08-31,79.48
44347,35,29,2023-09-15,88.4
44348,149,79,2023-03-27,46.31
44349,2,31,2024-04-08,96.25
44350,99,76,2025-09-23,44.99
44351,139,46,2024-08-29,90
44352,128,51,2024-11-14,36.76
44353,45,86,2023-04-10,87.71
44354,122,97,2024-04-25,36.28
44355,99,60,2025-07-19,97.53
44356,146,78,2024-03-06,132.19
44357,134,37,2024-03-07,50.09
44358,110,43,2024-10-02,26.93
44359,59,31,2024-01-13,104.33
44360,117,17,2023-11-28,64.08
44361,98,92,2024-07-20,99.56
44362,67,70,2024-12-30,115.49
44363,69,37,2025-08-08,42.27
44364,113,5,2023-01-10,22.4
44365,108,73,2023-05-26,90.87
44366,107,82,2025-10-22,44.07
44367,69,70,2025-07-14,124.46
44368,34,61,2023-09-05,22.24
44369,115,33,2025-07-22,85.77
44370,108,15,2025-10-13,16.14
44371,27,19,2023-12-03,21.43
44372,31,9,2025-02-11,29.87
44373,82,11,2025-09-24,68.85
44374,118,21,2023-08-06,24.67
44375,53,23,2024-09-11,61.79
44376,147,7,2024-09-02,118.53
44377,142,88,2024-10-11,52.7
44378,116,22,2025-12-13,83.77
44379,136,94,2024-11-13,26.79
44380,74,54,2025-03-16,103.28
44381,126,18,2024-04-14,82.74
44382,75,18,2024-09-07,63.75
44383,88,81,2023-01-25,130.25
44384,119,19,2025-12-20,21.22
44385,63,5,2024-04-25,25.09
44386,104,4,2024-12-03,95.47
44387,19,29,2024-06-17,100.53
44388,5,83,2024-11-09,24.37
44389,84,42,2025-06-18,66.99
44390,43,11,2025-01-13,90.83
44391,128,6,2024-12-27,23.63
44392,127,73,2025-12-14,92.64
44393,22,46,2024-08-19,83.49
44394,60,19,2025-06-18,24.63
44395,2,17,2025-12-03,66.09
44396,126,33,2024-12-24,87.56
44397,24,36,2025-10-30,17.37
44398,92,68,2023-03-30,95.5
44399,74,25,2024-04-30,123.61
44400,146,31,2025-05-18,95.58
44401,119,68,2025-05-24,99.98
44402,4,54,2024-10-31,84.16
44403,1,73,2024-12-04,79.59
44404,83,96,2023-09-12,60.8
44405,61,21,2025-09-29,22.05
44406,124,25,2025-05-11,140.49
44407,83,35,2025-10-05,60.66
44408,111,14,2023-11-17,37.5
44409,2,7,2024-05-29,126.66
44410,45,46,2025-11-25,86.71
44411,98,52,2025-04-16,34.23
44412,106,80,2023-06-02,104.12
44413,17,31,2025-08-25,81.4
44414,17,2,2023-10-25,31.01
44415,129,44,2025-06-17,81.75
44416,97,70,2025-12-07,109.31
44417,58,88,2023-09-16,48.58
44418,146,42,2024-12-16,70.57
44419,55,83,2024-01-20,27.29
44420,25,94,2023-02-16,32.85
44421,147,13,2023-02-25,91.16
44422,15,46,2025-01-30,90.05
44423,33,13,2024-06-19,77.36
44424,50,50,2023-04-26,107.89
44425,97,90,2025-08-25,70.31
44426,47,28,2023-08-13,37.41
44427,113,78,2024-09-14,107.16
44428,43,32,2023-04-27,23.7
44429,9,74,2023-06-09,86.47
44430,104,50,2024-07-21,102.42
44431,131,85,2024-11-14,49.9
44432,50,25,2024-01-31,117.61
44433,70,42,2024-08-16,63.86
44434,102,7,2025-06-30,119.71
44435,47,24,2025-07-10,22.59
44436,18,14,2023-10-23,38.51
44437,82,16,2024-12-04,24.23
44438,5,85,2025-11-02,50.83
44439,7,1,2025-07-08,61.32
44440,55,13,2025-11-06,77.33
44441,24,86,2023-08-12,77.26
44442,60,86,2024-06-03,87.03
44443,15,57,2023-01-03,57.72
44444,106,77,2024-03-13,55.7
44445,9,90,2025-09-17,68.62
44446,31,71,2023-08-29,51.69
44447,15,65,2023-05-30,45.61
44448,145,46,2025-12-03,80
44449,125,25,2024-02-12,126.85
44450,142,23,2025-12-02,63.56
44451,29,89,2025-12-13,116.57
44452,14,97,2025-10-12,29.9
44453,56,32,2023-12-21,22.61
44454,24,17,2025-11-01,59.52
44455,145,14,2023-09-08,37.81
44456,103,23,2024-08-18,61.04
44457,145,66,2024-12-23,69.84
44458,75,70,2025-07-04,117.52
44459,145,70,2025-09-13,103.43
44460,145,83,2024-07-08,25.39
44461,31,65,2024-10-07,35.76
44462,148,100,2023-01-29,38.04
44463,53,58,2025-01-02,24.57
44464,58,94,2024-03-19,36.63
44465,52,73,2025-05-30,97.56
44466,83,2,2023-07-27,32.99
44467,47,4,2024-05-25,101.32
44468,144,15,2023-03-23,21.85
44469,135,100,2024-02-19,33.4
44470,13,94,2025-10-26,28.37
44471,102,32,2023-12-21,22.01
44472,72,6,2024-07-22,21.66
44473,28,7,2024-01-13,126.33
44474,6,87,2025-07-08,72.57
44475,114,75,2024-10-01,56.83
44476,77,51,2025-09-15,34.2
44477,139,52,2024-07-04,29.7
44478,76,97,2025-04-23,42.26
44479,130,59,2023-12-28,72.71
